FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE
2018-01-01,UA,19977,UA,1764,11618,1161802,31703,EWR,14027,1402702,34027,PBI,1957,1958,1.00,22.00,2020,2250,5.00,2259,2255,-4.00,0.00,,0.00,1023.00
2018-01-01,UA,19977,UA,1764,13204,1320402,31454,MCO,11618,1161802,31703,EWR,1455,1447,-8.00,13.00,1500,1702,15.00,1738,1717,-21.00,0.00,,0.00,937.00
2018-01-01,UA,19977,UA,1762,12266,1226603,31453,IAH,13930,1393006,30977,ORD,1810,1824,14.00,21.00,1845,2046,4.00,2044,2050,6.00,0.00,,0.00,925.00
2018-01-01,UA,19977,UA,1760,12173,1217305,32134,HNL,12892,1289208,32575,LAX,1320,1313,-7.00,17.00,1330,2024,13.00,2053,2037,-16.00,0.00,,0.00,2556.00
2018-01-01,UA,19977,UA,1758,11292,1129202,30325,DEN,12758,1275804,32758,KOA,1145,1142,-3.00,12.00,1154,1558,2.00,1636,1600,-36.00,0.00,,0.00,3329.00
2018-01-01,UA,19977,UA,1755,14107,1410702,30466,PHX,14771,1477104,32457,SFO,1605,1602,-3.00,10.00,1612,1652,7.00,1711,1659,-12.00,0.00,,0.00,651.00
2018-01-01,UA,19977,UA,1754,12266,1226603,31453,IAH,13495,1349505,33495,MSY,1200,1200,0.00,18.00,1218,1302,4.00,1312,1306,-6.00,0.00,,0.00,305.00
2018-01-01,UA,19977,UA,1753,11618,1161802,31703,EWR,12889,1288903,32211,LAS,0749,0801,12.00,28.00,0829,1033,5.00,1038,1038,0.00,0.00,,0.00,2227.00
2018-01-01,UA,19977,UA,1753,12266,1226603,31453,IAH,14100,1410005,34100,PHL,2001,2003,2.00,20.00,2023,0002,6.00,0016,0008,-8.00,0.00,,0.00,1325.00
2018-01-01,UA,19977,UA,1753,12889,1288903,32211,LAS,12266,1226603,31453,IAH,1210,1203,-7.00,18.00,1221,1651,10.00,1708,1701,-7.00,0.00,,0.00,1222.00
2018-01-01,UA,19977,UA,1752,12266,1226603,31453,IAH,12892,1289208,32575,LAX,1622,1622,0.00,17.00,1639,1752,10.00,1815,1802,-13.00,0.00,,0.00,1379.00
2018-01-01,UA,19977,UA,1750,13930,1393006,30977,ORD,11057,1105703,31057,CLT,0605,0601,-4.00,16.00,0617,0839,4.00,0859,0843,-16.00,0.00,,0.00,599.00
2018-01-01,UA,19977,UA,1749,14771,1477104,32457,SFO,13830,1383002,33830,OGG,1702,1724,22.00,18.00,1742,2038,5.00,2050,2043,-7.00,0.00,,0.00,2338.00
2018-01-01,UA,19977,UA,1747,12266,1226603,31453,IAH,14869,1486903,34614,SLC,2134,0013,159.00,11.00,0024,0206,4.00,2359,0210,131.00,0.00,,0.00,1195.00
2018-01-01,UA,19977,UA,1746,12982,1298202,32982,LIH,14771,1477104,32457,SFO,2210,2158,-12.00,13.00,2211,0459,8.00,0518,0507,-11.00,0.00,,0.00,2447.00
2018-01-01,UA,19977,UA,1745,11618,1161802,31703,EWR,10849,1084905,30849,BZN,0800,0802,2.00,15.00,0817,1036,4.00,1109,1040,-29.00,0.00,,0.00,1882.00
2018-01-01,UA,19977,UA,1743,11292,1129202,30325,DEN,14262,1426204,34262,PSP,1122,1122,0.00,14.00,1136,1227,4.00,1242,1231,-11.00,0.00,,0.00,776.00
2018-01-01,UA,19977,UA,1742,11697,1169706,32467,FLL,13930,1393006,30977,ORD,1558,1551,-7.00,25.00,1616,1808,11.00,1820,1819,-1.00,0.00,,0.00,1182.00
2018-01-01,UA,19977,UA,1742,13930,1393006,30977,ORD,14771,1477104,32457,SFO,1915,1925,10.00,18.00,1943,2131,44.00,2155,2215,20.00,0.00,,0.00,1846.00
2018-01-01,UA,19977,UA,1741,10721,1072102,30721,BOS,13930,1393006,30977,ORD,0500,0454,-6.00,15.00,0509,0617,4.00,0655,0621,-34.00,0.00,,0.00,867.00
2018-01-01,UA,19977,UA,1740,11618,1161802,31703,EWR,11292,1129202,30325,DEN,1855,1906,11.00,26.00,1932,2112,12.00,2126,2124,-2.00,0.00,,0.00,1605.00
2018-01-01,UA,19977,UA,1739,13204,1320402,31454,MCO,11042,1104205,30647,CLE,1205,1222,17.00,17.00,1239,1438,19.00,1432,1457,25.00,0.00,,0.00,895.00
2018-01-01,UA,19977,UA,1738,13930,1393006,30977,ORD,13303,1330303,32467,MIA,0730,0727,-3.00,15.00,0742,1119,11.00,1135,1130,-5.00,0.00,,0.00,1197.00
2018-01-01,UA,19977,UA,1736,11292,1129202,30325,DEN,13830,1383002,33830,OGG,1135,1133,-2.00,13.00,1146,1550,11.00,1624,1601,-23.00,0.00,,0.00,3302.00
2018-01-01,UA,19977,UA,1735,11278,1127805,30852,DCA,13930,1393006,30977,ORD,1145,1136,-9.00,14.00,1150,1231,5.00,1301,1236,-25.00,0.00,,0.00,612.00
2018-01-01,UA,19977,UA,1731,12758,1275804,32758,KOA,11292,1129202,30325,DEN,2045,2042,-3.00,13.00,2055,0615,10.00,0629,0625,-4.00,0.00,,0.00,3329.00
2018-01-01,UA,19977,UA,1728,13830,1383002,33830,OGG,14771,1477104,32457,SFO,1400,1357,-3.00,15.00,1412,2048,5.00,2046,2053,7.00,0.00,,0.00,2338.00
2018-01-01,UA,19977,UA,1728,14771,1477104,32457,SFO,13487,1348702,31650,MSP,2320,2319,-1.00,32.00,2351,0500,4.00,0508,0504,-4.00,0.00,,0.00,1589.00
2018-01-01,UA,19977,UA,1725,14771,1477104,32457,SFO,13830,1383002,33830,OGG,0907,0904,-3.00,19.00,0923,1211,4.00,1245,1215,-30.00,0.00,,0.00,2338.00
2018-01-01,UA,19977,UA,1724,12758,1275804,32758,KOA,14771,1477104,32457,SFO,2200,2159,-1.00,12.00,2211,0510,6.00,0502,0516,14.00,0.00,,0.00,2367.00
2018-01-01,UA,19977,UA,1723,14771,1477104,32457,SFO,12758,1275804,32758,KOA,1700,1659,-1.00,14.00,1713,2010,2.00,2045,2012,-33.00,0.00,,0.00,2367.00
2018-01-01,UA,19977,UA,1722,13487,1348702,31650,MSP,13930,1393006,30977,ORD,1325,1323,-2.00,10.00,1333,1435,7.00,1459,1442,-17.00,0.00,,0.00,334.00
2018-01-01,UA,19977,UA,1722,13930,1393006,30977,ORD,12266,1226603,31453,IAH,1752,1803,11.00,27.00,1830,2039,5.00,2045,2044,-1.00,0.00,,0.00,925.00
2018-01-01,UA,19977,UA,1721,14771,1477104,32457,SFO,12758,1275804,32758,KOA,0905,0902,-3.00,27.00,0929,1227,3.00,1250,1230,-20.00,0.00,,0.00,2367.00
2018-01-01,UA,19977,UA,1719,10849,1084905,30849,BZN,11618,1161802,31703,EWR,1200,1208,8.00,12.00,1220,1806,6.00,1810,1812,2.00,0.00,,0.00,1882.00
2018-01-01,UA,19977,UA,1718,12892,1289208,32575,LAX,12758,1275804,32758,KOA,1600,1639,39.00,13.00,1652,1953,3.00,2003,1956,-7.00,0.00,,0.00,2504.00
2018-01-01,UA,19977,UA,1717,12266,1226603,31453,IAH,12451,1245102,31136,JAX,1950,1949,-1.00,18.00,2007,2241,6.00,2255,2247,-8.00,0.00,,0.00,817.00
2018-01-01,UA,19977,UA,1716,11618,1161802,31703,EWR,12451,1245102,31136,JAX,0926,1238,192.00,20.00,1258,1510,4.00,1209,1514,185.00,0.00,,0.00,820.00
2018-01-01,UA,19977,UA,1712,11618,1161802,31703,EWR,14908,1490803,32575,SNA,0933,0943,10.00,18.00,1001,1243,5.00,1254,1248,-6.00,0.00,,0.00,2434.00
2018-01-01,UA,19977,UA,1711,14057,1405702,34057,PDX,11618,1161802,31703,EWR,0550,0546,-4.00,9.00,0555,1337,6.00,1357,1343,-14.00,0.00,,0.00,2434.00
2018-01-01,UA,19977,UA,1709,12953,1295304,31703,LGA,13930,1393006,30977,ORD,1800,1813,13.00,14.00,1827,1920,4.00,1949,1924,-25.00,0.00,,0.00,733.00
2018-01-01,UA,19977,UA,1708,11503,1150305,31503,EGE,11292,1129202,30325,DEN,0648,0653,5.00,30.00,0723,0752,11.00,0804,0803,-1.00,0.00,,0.00,120.00
2018-01-01,UA,19977,UA,1707,12266,1226603,31453,IAH,13204,1320402,31454,MCO,1620,1617,-3.00,19.00,1636,1926,6.00,1940,1932,-8.00,0.00,,0.00,854.00
2018-01-01,UA,19977,UA,1706,12402,1240203,32402,ITO,12892,1289208,32575,LAX,2200,2151,-9.00,12.00,2203,0440,7.00,0507,0447,-20.00,0.00,,0.00,2449.00
2018-01-01,UA,19977,UA,1705,14771,1477104,32457,SFO,13930,1393006,30977,ORD,2353,2355,2.00,19.00,0014,0552,5.00,0604,0557,-7.00,0.00,,0.00,1846.00
2018-01-01,UA,19977,UA,1704,13204,1320402,31454,MCO,13930,1393006,30977,ORD,1801,1759,-2.00,16.00,1815,1940,38.00,2002,2018,16.00,0.00,,0.00,1005.00
2018-01-01,UA,19977,UA,1702,15304,1530402,33195,TPA,11618,1161802,31703,EWR,1511,1521,10.00,11.00,1532,1730,9.00,1758,1739,-19.00,0.00,,0.00,997.00
2018-01-01,UA,19977,UA,1701,11298,1129806,30194,DFW,13930,1393006,30977,ORD,1752,1750,-2.00,14.00,1804,1954,13.00,2016,2007,-9.00,0.00,,0.00,802.00
2018-01-01,UA,19977,UA,1700,12266,1226603,31453,IAH,14771,1477104,32457,SFO,1650,1644,-6.00,16.00,1700,1858,5.00,1916,1903,-13.00,0.00,,0.00,1635.00
2018-01-01,UA,19977,UA,1698,14492,1449202,34492,RDU,14771,1477104,32457,SFO,0640,0634,-6.00,10.00,0644,0936,12.00,0946,0948,2.00,0.00,,0.00,2400.00
2018-01-01,UA,19977,UA,1697,12953,1295304,31703,LGA,13930,1393006,30977,ORD,1000,1018,18.00,22.00,1040,1135,5.00,1139,1140,1.00,0.00,,0.00,733.00
2018-01-01,UA,19977,UA,1697,13930,1393006,30977,ORD,12339,1233904,32337,IND,1530,1626,56.00,49.00,1715,1846,7.00,1736,1853,77.00,0.00,,0.00,177.00
2018-01-01,UA,19977,UA,1696,11618,1161802,31703,EWR,14747,1474703,30559,SEA,1833,1901,28.00,23.00,1924,2136,6.00,2152,2142,-10.00,0.00,,0.00,2402.00
2018-01-01,UA,19977,UA,1695,14747,1474703,30559,SEA,11618,1161802,31703,EWR,2250,2240,-10.00,17.00,2257,0635,8.00,0656,0643,-13.00,0.00,,0.00,2402.00
2018-01-01,UA,19977,UA,1690,11292,1129202,30325,DEN,14771,1477104,32457,SFO,0745,0815,30.00,21.00,0836,0951,8.00,0936,0959,23.00,0.00,,0.00,967.00
2018-01-01,UA,19977,UA,1688,14771,1477104,32457,SFO,14747,1474703,30559,SEA,1810,1809,-1.00,14.00,1823,1958,10.00,2022,2008,-14.00,0.00,,0.00,679.00
2018-01-01,UA,19977,UA,1685,12982,1298202,32982,LIH,11292,1129202,30325,DEN,2030,2025,-5.00,11.00,2036,0559,7.00,0618,0606,-12.00,0.00,,0.00,3414.00
2018-01-01,UA,19977,UA,1684,14771,1477104,32457,SFO,12982,1298202,32982,LIH,1650,1648,-2.00,18.00,1706,2022,7.00,2053,2029,-24.00,0.00,,0.00,2447.00
2018-01-01,UA,19977,UA,1683,11618,1161802,31703,EWR,10792,1079206,30792,BUF,2159,2151,-8.00,38.00,2229,2323,3.00,2324,2326,2.00,0.00,,0.00,282.00
2018-01-01,UA,19977,UA,1680,12266,1226603,31453,IAH,15304,1530402,33195,TPA,1620,1630,10.00,21.00,1651,1930,5.00,1929,1935,6.00,0.00,,0.00,787.00
2018-01-01,UA,19977,UA,1680,14107,1410702,30466,PHX,12266,1226603,31453,IAH,1151,1139,-12.00,19.00,1158,1453,10.00,1523,1503,-20.00,0.00,,0.00,1009.00
2018-01-01,UA,19977,UA,1676,12953,1295304,31703,LGA,12266,1226603,31453,IAH,1211,1242,31.00,9.00,1251,1526,5.00,1524,1531,7.00,0.00,,0.00,1416.00
2018-01-01,UA,19977,UA,1672,12266,1226603,31453,IAH,11292,1129202,30325,DEN,1440,1439,-1.00,19.00,1458,1602,8.00,1616,1610,-6.00,0.00,,0.00,862.00
2018-01-01,UA,19977,UA,1671,12266,1226603,31453,IAH,14747,1474703,30559,SEA,1955,2016,21.00,15.00,2031,2250,8.00,2249,2258,9.00,0.00,,0.00,1874.00
2018-01-01,UA,19977,UA,1670,14771,1477104,32457,SFO,12173,1217305,32134,HNL,1830,1827,-3.00,22.00,1849,2154,6.00,2228,2200,-28.00,0.00,,0.00,2398.00
2018-01-01,UA,19977,UA,1666,11618,1161802,31703,EWR,10721,1072102,30721,BOS,1504,1459,-5.00,14.00,1513,1552,5.00,1625,1557,-28.00,0.00,,0.00,200.00
2018-01-01,UA,19977,UA,1666,12266,1226603,31453,IAH,11618,1161802,31703,EWR,0740,0735,-5.00,29.00,0804,1150,6.00,1207,1156,-11.00,0.00,,0.00,1400.00
2018-01-01,UA,19977,UA,1660,13487,1348702,31650,MSP,11292,1129202,30325,DEN,1150,1143,-7.00,18.00,1201,1238,4.00,1302,1242,-20.00,0.00,,0.00,680.00
2018-01-01,UA,19977,UA,1658,14908,1490803,32575,SNA,11618,1161802,31703,EWR,2105,2057,-8.00,8.00,2105,0429,6.00,0501,0435,-26.00,0.00,,0.00,2434.00
2018-01-01,UA,19977,UA,1652,11618,1161802,31703,EWR,10693,1069302,30693,BNA,2030,2058,28.00,31.00,2129,2220,4.00,2205,2224,19.00,0.00,,0.00,748.00
2018-01-01,UA,19977,UA,1649,11618,1161802,31703,EWR,14635,1463502,31714,RSW,1129,1206,37.00,12.00,1218,1514,4.00,1441,1518,37.00,0.00,,0.00,1068.00
2018-01-01,UA,19977,UA,1644,12266,1226603,31453,IAH,13204,1320402,31454,MCO,1458,1452,-6.00,16.00,1508,1819,6.00,1818,1825,7.00,0.00,,0.00,854.00
2018-01-01,UA,19977,UA,1642,13930,1393006,30977,ORD,12953,1295304,31703,LGA,1700,1729,29.00,22.00,1751,2027,5.00,2015,2032,17.00,0.00,,0.00,733.00
2018-01-01,UA,19977,UA,1641,13930,1393006,30977,ORD,14747,1474703,30559,SEA,1559,1557,-2.00,12.00,1609,1807,7.00,1835,1814,-21.00,0.00,,0.00,1721.00
2018-01-01,UA,19977,UA,1641,14986,1498603,34986,SRQ,13930,1393006,30977,ORD,1234,1229,-5.00,12.00,1241,1411,6.00,1431,1417,-14.00,0.00,,0.00,1050.00
2018-01-01,UA,19977,UA,1640,11618,1161802,31703,EWR,15304,1530402,33195,TPA,1850,1848,-2.00,30.00,1918,2151,5.00,2153,2156,3.00,0.00,,0.00,997.00
2018-01-01,UA,19977,UA,1640,12892,1289208,32575,LAX,11618,1161802,31703,EWR,0800,0756,-4.00,13.00,0809,1540,8.00,1602,1548,-14.00,0.00,,0.00,2454.00
2018-01-01,UA,19977,UA,1638,11697,1169706,32467,FLL,12266,1226603,31453,IAH,0620,0612,-8.00,16.00,0628,0758,7.00,0816,0805,-11.00,0.00,,0.00,966.00
2018-01-01,UA,19977,UA,1638,12266,1226603,31453,IAH,14908,1490803,32575,SNA,0940,0940,0.00,17.00,0957,1115,5.00,1126,1120,-6.00,0.00,,0.00,1346.00
2018-01-01,UA,19977,UA,1638,14908,1490803,32575,SNA,14771,1477104,32457,SFO,1325,1618,173.00,10.00,1628,1725,2.00,1456,1727,151.00,0.00,,0.00,372.00
2018-01-01,UA,19977,UA,1636,12173,1217305,32134,HNL,12892,1289208,32575,LAX,1620,1615,-5.00,19.00,1634,2325,11.00,2353,2336,-17.00,0.00,,0.00,2556.00
2018-01-01,UA,19977,UA,1635,14869,1486903,34614,SLC,12266,1226603,31453,IAH,0645,0638,-7.00,26.00,0704,1035,9.00,1054,1044,-10.00,0.00,,0.00,1195.00
2018-01-01,UA,19977,UA,1634,13930,1393006,30977,ORD,13931,1393102,33667,ORF,0605,0606,1.00,17.00,0623,0852,3.00,0914,0855,-19.00,0.00,,0.00,717.00
2018-01-01,UA,19977,UA,1633,14635,1463502,31714,RSW,11042,1104205,30647,CLE,1925,1924,-1.00,9.00,1933,2144,5.00,2204,2149,-15.00,0.00,,0.00,1025.00
2018-01-01,UA,19977,UA,1626,11292,1129202,30325,DEN,14771,1477104,32457,SFO,0900,0855,-5.00,11.00,0906,1026,22.00,1053,1048,-5.00,0.00,,0.00,967.00
2018-01-01,UA,19977,UA,1621,13204,1320402,31454,MCO,13930,1393006,30977,ORD,0750,0746,-4.00,11.00,0757,0923,11.00,0950,0934,-16.00,0.00,,0.00,1005.00
2018-01-01,UA,19977,UA,1620,14262,1426204,34262,PSP,14771,1477104,32457,SFO,1320,1401,41.00,15.00,1416,1521,2.00,1501,1523,22.00,0.00,,0.00,421.00
2018-01-01,UA,19977,UA,1619,12266,1226603,31453,IAH,13495,1349505,33495,MSY,0940,0937,-3.00,15.00,0952,1034,5.00,1052,1039,-13.00,0.00,,0.00,305.00
2018-01-01,UA,19977,UA,1616,14908,1490803,32575,SNA,14771,1477104,32457,SFO,1037,1027,-10.00,10.00,1037,1138,5.00,1207,1143,-24.00,0.00,,0.00,372.00
2018-01-01,UA,19977,UA,1615,11042,1104205,30647,CLE,14771,1477104,32457,SFO,0708,0704,-4.00,24.00,0728,0933,3.00,0938,0936,-2.00,0.00,,0.00,2161.00
2018-01-01,UA,19977,UA,1615,12266,1226603,31453,IAH,10397,1039707,30397,ATL,1950,2311,201.00,12.00,2323,0148,7.00,2251,0155,184.00,0.00,,0.00,689.00
2018-01-01,UA,19977,UA,1615,14771,1477104,32457,SFO,12266,1226603,31453,IAH,1300,1258,-2.00,21.00,1319,1824,9.00,1856,1833,-23.00,0.00,,0.00,1635.00
2018-01-01,UA,19977,UA,1613,11292,1129202,30325,DEN,12892,1289208,32575,LAX,1905,1923,18.00,14.00,1937,2034,10.00,2039,2044,5.00,0.00,,0.00,862.00
2018-01-01,UA,19977,UA,1612,12266,1226603,31453,IAH,14100,1410005,34100,PHL,1822,1905,43.00,11.00,1916,2301,4.00,2236,2305,29.00,0.00,,0.00,1325.00
2018-01-01,UA,19977,UA,1611,11618,1161802,31703,EWR,14107,1410702,30466,PHX,2002,1958,-4.00,21.00,2019,2311,12.00,2337,2323,-14.00,0.00,,0.00,2133.00
2018-01-01,UA,19977,UA,1611,13930,1393006,30977,ORD,11618,1161802,31703,EWR,1430,1433,3.00,18.00,1451,1723,49.00,1742,1812,30.00,0.00,,0.00,719.00
2018-01-01,UA,19977,UA,1611,14908,1490803,32575,SNA,13930,1393006,30977,ORD,0655,0644,-11.00,44.00,0728,1258,3.00,1306,1301,-5.00,0.00,,0.00,1726.00
2018-01-01,UA,19977,UA,1610,14771,1477104,32457,SFO,14869,1486903,34614,SLC,1250,1247,-3.00,13.00,1300,1519,3.00,1549,1522,-27.00,0.00,,0.00,599.00
2018-01-01,UA,19977,UA,1604,12264,1226402,30852,IAD,13930,1393006,30977,ORD,2215,2232,17.00,14.00,2246,2316,6.00,2317,2322,5.00,0.00,,0.00,588.00
2018-01-01,UA,19977,UA,1603,13930,1393006,30977,ORD,14107,1410702,30466,PHX,1715,1710,-5.00,17.00,1727,1947,4.00,2013,1951,-22.00,0.00,,0.00,1440.00
2018-01-01,UA,19977,UA,1601,13204,1320402,31454,MCO,11618,1161802,31703,EWR,1550,1728,98.00,14.00,1742,1934,6.00,1838,1940,62.00,0.00,,0.00,937.00
2018-01-01,UA,19977,UA,1600,14107,1410702,30466,PHX,11618,1161802,31703,EWR,0613,0608,-5.00,12.00,0620,1218,6.00,1244,1224,-20.00,0.00,,0.00,2133.00
2018-01-01,UA,19977,UA,1599,12266,1226603,31453,IAH,14635,1463502,31714,RSW,1156,1153,-3.00,11.00,1204,1452,3.00,1515,1455,-20.00,0.00,,0.00,861.00
2018-01-01,UA,19977,UA,1596,11618,1161802,31703,EWR,12889,1288903,32211,LAS,1646,1639,-7.00,22.00,1701,1906,7.00,1935,1913,-22.00,0.00,,0.00,2227.00
2018-01-01,UA,19977,UA,1593,11618,1161802,31703,EWR,14679,1467903,33570,SAN,0815,0812,-3.00,20.00,0832,1107,3.00,1127,1110,-17.00,0.00,,0.00,2425.00
2018-01-01,UA,19977,UA,1593,12266,1226603,31453,IAH,14635,1463502,31714,RSW,1955,1950,-5.00,21.00,2011,2252,4.00,2314,2256,-18.00,0.00,,0.00,861.00
2018-01-01,UA,19977,UA,1593,14679,1467903,33570,SAN,12266,1226603,31453,IAH,1206,1210,4.00,31.00,1241,1718,7.00,1717,1725,8.00,0.00,,0.00,1303.00
2018-01-01,UA,19977,UA,1592,11503,1150305,31503,EGE,11292,1129202,30325,DEN,1315,1309,-6.00,17.00,1326,1356,8.00,1417,1404,-13.00,0.00,,0.00,120.00
2018-01-01,UA,19977,UA,1591,11298,1129806,30194,DFW,12892,1289208,32575,LAX,0545,0539,-6.00,17.00,0556,0656,24.00,0734,0720,-14.00,0.00,,0.00,1235.00
2018-01-01,UA,19977,UA,1590,13930,1393006,30977,ORD,14679,1467903,33570,SAN,0920,0920,0.00,15.00,0935,1127,3.00,1146,1130,-16.00,0.00,,0.00,1723.00
2018-01-01,UA,19977,UA,1589,14771,1477104,32457,SFO,12173,1217305,32134,HNL,1335,1341,6.00,20.00,1401,1648,5.00,1714,1653,-21.00,0.00,,0.00,2398.00
2018-01-01,UA,19977,UA,1587,12266,1226603,31453,IAH,11503,1150305,31503,EGE,1155,1148,-7.00,20.00,1208,1352,3.00,1355,1355,0.00,0.00,,0.00,934.00
2018-01-01,UA,19977,UA,1586,14893,1489302,33192,SMF,12264,1226402,30852,IAD,2315,2312,-3.00,10.00,2322,0635,4.00,0706,0639,-27.00,0.00,,0.00,2358.00
2018-01-01,UA,19977,UA,1585,11618,1161802,31703,EWR,14685,1468502,34685,SAV,0742,0737,-5.00,18.00,0755,0950,18.00,1012,1008,-4.00,0.00,,0.00,708.00
2018-01-01,UA,19977,UA,1584,11618,1161802,31703,EWR,14771,1477104,32457,SFO,1715,1802,47.00,43.00,1845,2120,11.00,2041,2131,50.00,0.00,,0.00,2565.00
2018-01-01,UA,19977,UA,1583,12266,1226603,31453,IAH,12889,1288903,32211,LAS,1835,1833,-2.00,24.00,1857,1950,6.00,2002,1956,-6.00,0.00,,0.00,1222.00
2018-01-01,UA,19977,UA,1582,15304,1530402,33195,TPA,11618,1161802,31703,EWR,1113,1109,-4.00,14.00,1123,1324,4.00,1353,1328,-25.00,0.00,,0.00,997.00
2018-01-01,UA,19977,UA,1581,12264,1226402,30852,IAD,11618,1161802,31703,EWR,2200,2204,4.00,19.00,2223,2308,8.00,2331,2316,-15.00,0.00,,0.00,212.00
2018-01-01,UA,19977,UA,1580,13830,1383002,33830,OGG,14771,1477104,32457,SFO,2338,2330,-8.00,8.00,2338,0625,5.00,0635,0630,-5.00,0.00,,0.00,2338.00
2018-01-01,UA,19977,UA,1579,11618,1161802,31703,EWR,13303,1330303,32467,MIA,1421,1417,-4.00,21.00,1438,1725,8.00,1733,1733,0.00,0.00,,0.00,1085.00
2018-01-01,UA,19977,UA,1578,12266,1226603,31453,IAH,10721,1072102,30721,BOS,1820,1815,-5.00,20.00,1835,2252,6.00,2305,2258,-7.00,0.00,,0.00,1597.00
2018-01-01,UA,19977,UA,1578,12892,1289208,32575,LAX,12266,1226603,31453,IAH,0957,0957,0.00,14.00,1011,1445,10.00,1520,1455,-25.00,0.00,,0.00,1379.00
2018-01-01,UA,19977,UA,1575,12173,1217305,32134,HNL,14771,1477104,32457,SFO,2345,2334,-11.00,13.00,2347,0630,3.00,0651,0633,-18.00,0.00,,0.00,2398.00
2018-01-01,UA,19977,UA,1574,14635,1463502,31714,RSW,12266,1226603,31453,IAH,1535,1609,34.00,13.00,1622,1728,4.00,1718,1732,14.00,0.00,,0.00,861.00
2018-01-01,UA,19977,UA,1573,12266,1226603,31453,IAH,12953,1295304,31703,LGA,0805,0755,-10.00,18.00,0813,1203,3.00,1230,1206,-24.00,0.00,,0.00,1416.00
2018-01-01,UA,19977,UA,1564,10721,1072102,30721,BOS,13930,1393006,30977,ORD,1310,1317,7.00,13.00,1330,1439,7.00,1502,1446,-16.00,0.00,,0.00,867.00
2018-01-01,UA,19977,UA,1563,11618,1161802,31703,EWR,13495,1349505,33495,MSY,1435,1436,1.00,13.00,1449,1654,4.00,1705,1658,-7.00,0.00,,0.00,1167.00
2018-01-01,UA,19977,UA,1562,10299,1029906,30299,ANC,13930,1393006,30977,ORD,2045,2101,16.00,11.00,2112,0533,5.00,0545,0538,-7.00,0.00,,0.00,2846.00
2018-01-01,UA,19977,UA,1561,11298,1129806,30194,DFW,13930,1393006,30977,ORD,1415,1410,-5.00,11.00,1421,1611,10.00,1642,1621,-21.00,0.00,,0.00,802.00
2018-01-01,UA,19977,UA,1557,13830,1383002,33830,OGG,14771,1477104,32457,SFO,2130,2122,-8.00,13.00,2135,0416,3.00,0427,0419,-8.00,0.00,,0.00,2338.00
2018-01-01,UA,19977,UA,1556,14771,1477104,32457,SFO,12266,1226603,31453,IAH,1457,1546,49.00,16.00,1602,2058,4.00,2043,2102,19.00,0.00,,0.00,1635.00
2018-01-01,UA,19977,UA,1555,14771,1477104,32457,SFO,11697,1169706,32467,FLL,2111,2110,-1.00,17.00,2127,0516,6.00,0532,0522,-10.00,0.00,,0.00,2584.00
2018-01-01,UA,19977,UA,1553,11433,1143302,31295,DTW,11618,1161802,31703,EWR,0625,0634,9.00,10.00,0644,0747,13.00,0809,0800,-9.00,0.00,,0.00,488.00
2018-01-01,UA,19977,UA,1552,14107,1410702,30466,PHX,11618,1161802,31703,EWR,1145,1142,-3.00,14.00,1156,1754,6.00,1816,1800,-16.00,0.00,,0.00,2133.00
2018-01-01,UA,19977,UA,1551,11618,1161802,31703,EWR,14057,1405702,34057,PDX,1836,1945,69.00,63.00,2048,2307,6.00,2148,2313,85.00,0.00,,0.00,2434.00
2018-01-01,UA,19977,UA,1548,12012,1201205,32012,GUC,12266,1226603,31453,IAH,1500,1505,5.00,11.00,1516,1813,4.00,1836,1817,-19.00,0.00,,0.00,886.00
2018-01-01,UA,19977,UA,1546,12266,1226603,31453,IAH,11618,1161802,31703,EWR,2145,2143,-2.00,14.00,2157,0141,7.00,0210,0148,-22.00,0.00,,0.00,1400.00
2018-01-01,UA,19977,UA,1545,11292,1129202,30325,DEN,11503,1150305,31503,EGE,1134,1129,-5.00,10.00,1139,1213,4.00,1229,1217,-12.00,0.00,,0.00,120.00
2018-01-01,UA,19977,UA,1545,11697,1169706,32467,FLL,11292,1129202,30325,DEN,0753,0755,2.00,18.00,0813,1008,6.00,1024,1014,-10.00,0.00,,0.00,1703.00
2018-01-01,UA,19977,UA,1541,12266,1226603,31453,IAH,14771,1477104,32457,SFO,1820,1827,7.00,19.00,1846,2038,5.00,2045,2043,-2.00,0.00,,0.00,1635.00
2018-01-01,UA,19977,UA,1539,14771,1477104,32457,SFO,14747,1474703,30559,SEA,2100,2058,-2.00,13.00,2111,2243,13.00,2315,2256,-19.00,0.00,,0.00,679.00
2018-01-01,UA,19977,UA,1538,11618,1161802,31703,EWR,14027,1402702,34027,PBI,1335,1330,-5.00,41.00,1411,1653,5.00,1634,1658,24.00,0.00,,0.00,1023.00
